sample_id,anchor_idx,anchor_time,trade_date,contract,split,label,pred,cnn_p_up,forward_return,xai_quality_score,xai_bucket,signal_bucket,confidence_bucket,image_filename,is_correct,error_type
8916,25898,2025-09-17 17:15:00,2025-09-17,SiZ5,test,1,0,0.3523283302783966,0.0009237981962839,0.3622197914522336,low,short_strong,medium,20250917_171500_i25898_y1.png,False,FN
8917,25899,2025-09-17 17:30:00,2025-09-17,SiZ5,test,1,0,0.3280055224895477,0.0014786064134553,0.3487350517431659,low,short_strong,high,20250917_173000_i25899_y1.png,False,FN
8918,25900,2025-09-17 17:45:00,2025-09-17,SiZ5,test,1,0,0.3978749811649322,0.0028564820168843,0.358318207901327,low,short_strong,medium,20250917_174500_i25900_y1.png,False,FN
8919,25901,2025-09-17 18:00:00,2025-09-17,SiZ5,test,1,1,0.5240353941917419,0.0029717166578016,0.4751536300164384,medium,neutral,low,20250917_180000_i25901_y1.png,True,TP
8920,25902,2025-09-17 18:15:00,2025-09-17,SiZ5,test,1,1,0.6431871652603149,0.0053109018119548,0.4877090401462426,medium,long_strong,medium,20250917_181500_i25902_y1.png,True,TP
8921,25903,2025-09-17 18:30:00,2025-09-17,SiZ5,test,1,0,0.4370111227035522,0.0041608876560332,0.4165476880596424,low,short_weak,medium,20250917_183000_i25903_y1.png,False,FN
8922,25904,2025-09-17 18:45:00,2025-09-17,SiZ5,test,1,0,0.4544775187969208,0.0043811483463764,0.4455748425076652,low,neutral,low,20250917_184500_i25904_y1.png,False,FN
8923,25944,2025-09-18 13:30:00,2025-09-18,SiZ5,test,1,0,0.4552860856056213,0.005099675475197,0.4223294543485876,low,neutral,low,20250918_133000_i25944_y1.png,False,FN
8924,25945,2025-09-18 13:45:00,2025-09-18,SiZ5,test,1,0,0.4329923987388611,0.0051454994263464,0.4295968856028264,low,short_weak,medium,20250918_134500_i25945_y1.png,False,FN
8925,25946,2025-09-18 14:00:00,2025-09-18,SiZ5,test,1,0,0.4541756212711334,0.0053423879663001,0.3904741233274982,low,neutral,low,20250918_140000_i25946_y1.png,False,FN
8926,25947,2025-09-18 14:15:00,2025-09-18,SiZ5,test,1,0,0.3682915568351745,0.0040286170730012,0.4004439554161931,low,short_strong,medium,20250918_141500_i25947_y1.png,False,FN
8927,25948,2025-09-18 14:30:00,2025-09-18,SiZ5,test,1,0,0.2745588719844818,0.0044565859079281,0.4160515546459153,low,short_strong,high,20250918_143000_i25948_y1.png,False,FN
8928,25949,2025-09-18 14:45:00,2025-09-18,SiZ5,test,1,0,0.3433218896389007,0.002356637863315,0.429391582517614,low,short_strong,high,20250918_144500_i25949_y1.png,False,FN
8929,25950,2025-09-18 15:00:00,2025-09-18,SiZ5,test,1,0,0.4327196180820465,0.0028652302004505,0.4465308736503341,low,short_weak,medium,20250918_150000_i25950_y1.png,False,FN
8930,25951,2025-09-18 15:15:00,2025-09-18,SiZ5,test,1,0,0.4849716126918793,0.0039661891051212,0.4640717942292309,medium,neutral,low,20250918_151500_i25951_y1.png,False,FN
8931,25952,2025-09-18 15:30:00,2025-09-18,SiZ5,test,1,0,0.4518744945526123,0.0041954162477029,0.4448077320533337,low,neutral,low,20250918_153000_i25952_y1.png,False,FN
8932,25953,2025-09-18 15:45:00,2025-09-18,SiZ5,test,1,0,0.4352114498615265,0.0051906314304872,0.452042376272025,medium,short_weak,medium,20250918_154500_i25953_y1.png,False,FN
8933,25954,2025-09-18 16:00:00,2025-09-18,SiZ5,test,1,1,0.5181291699409485,0.0046821350535843,0.4937934020880514,medium,neutral,low,20250918_160000_i25954_y1.png,True,TP
8934,25955,2025-09-18 16:15:00,2025-09-18,SiZ5,test,1,0,0.4666526317596435,0.0025283720285855,0.3902890285546606,low,neutral,low,20250918_161500_i25955_y1.png,False,FN
8935,25956,2025-09-18 16:30:00,2025-09-18,SiZ5,test,1,0,0.3610455989837646,0.0022727010532872,0.4074117748056092,low,short_strong,medium,20250918_163000_i25956_y1.png,False,FN
8936,25957,2025-09-18 16:45:00,2025-09-18,SiZ5,test,1,0,0.4890508651733398,0.0021570369003265,0.4225122228237203,low,neutral,low,20250918_164500_i25957_y1.png,False,FN
8937,25958,2025-09-18 17:00:00,2025-09-18,SiZ5,test,1,0,0.4801379144191742,0.0033265185903876,0.4239547159232404,low,neutral,low,20250918_170000_i25958_y1.png,False,FN
8938,25959,2025-09-18 17:15:00,2025-09-18,SiZ5,test,1,1,0.5359894037246704,0.0022629397434565,0.502264876759423,medium,neutral,low,20250918_171500_i25959_y1.png,True,TP
8939,25960,2025-09-18 17:30:00,2025-09-18,SiZ5,test,1,0,0.4585715532302856,0.0008878639377343,0.3683701732050372,low,neutral,low,20250918_173000_i25960_y1.png,False,FN
8940,25961,2025-09-18 17:45:00,2025-09-18,SiZ5,test,0,0,0.3536046147346496,-0.000771054388105,0.3887741534793614,low,short_strong,medium,20250918_174500_i25961_y0.png,True,TN
8941,25962,2025-09-18 18:00:00,2025-09-18,SiZ5,test,1,0,0.3956012427806854,0.0001497385334838,0.3817660579840816,low,short_strong,medium,20250918_180000_i25962_y1.png,False,FN
8942,25963,2025-09-18 18:15:00,2025-09-18,SiZ5,test,1,0,0.4027826488018036,0.0006801074339199,0.364097856071512,low,short_weak,medium,20250918_181500_i25963_y1.png,False,FN
8943,25964,2025-09-18 18:30:00,2025-09-18,SiZ5,test,1,0,0.4130801856517792,0.0010262915129151,0.3662993551138959,low,short_weak,medium,20250918_183000_i25964_y1.png,False,FN
8944,25965,2025-09-18 18:45:00,2025-09-18,SiZ5,test,1,0,0.4701782464981079,0.0003113001971568,0.3580447772254631,low,neutral,low,20250918_184500_i25965_y1.png,False,FN
8945,26005,2025-09-19 13:30:00,2025-09-19,SiZ5,test,0,0,0.3833178281784057,-0.0029434671064687,0.4046581144735524,low,short_strong,medium,20250919_133000_i26005_y0.png,True,TN
8946,26006,2025-09-19 13:45:00,2025-09-19,SiZ5,test,0,0,0.3294862806797027,-0.0034352456200618,0.4103507172789545,low,short_strong,high,20250919_134500_i26006_y0.png,True,TN
8947,26007,2025-09-19 14:00:00,2025-09-19,SiZ5,test,0,0,0.4208034574985504,-0.0003096934035304,0.4030063645971579,low,short_weak,medium,20250919_140000_i26007_y0.png,True,TN
8948,26008,2025-09-19 14:15:00,2025-09-19,SiZ5,test,1,1,0.5681259632110596,0.0005394486146499,0.4287064186239214,low,long_weak,medium,20250919_141500_i26008_y1.png,True,TP
8949,26009,2025-09-19 14:30:00,2025-09-19,SiZ5,test,1,1,0.5197579860687256,0.0008039970137254,0.4260040822071084,low,neutral,low,20250919_143000_i26009_y1.png,True,TP
8950,26010,2025-09-19 14:45:00,2025-09-19,SiZ5,test,0,0,0.4442045986652374,-0.0002640036730945,0.4084841047173657,low,short_weak,medium,20250919_144500_i26010_y0.png,True,TN
8951,26011,2025-09-19 15:00:00,2025-09-19,SiZ5,test,1,0,0.4519528150558471,0.0008154358562075,0.3806253281436651,low,neutral,low,20250919_150000_i26011_y1.png,False,FN
8952,26012,2025-09-19 15:15:00,2025-09-19,SiZ5,test,1,1,0.5825578570365906,0.0012291503928685,0.4357371702766951,low,long_weak,medium,20250919_151500_i26012_y1.png,True,TP
8953,26013,2025-09-19 15:30:00,2025-09-19,SiZ5,test,0,1,0.5872746706008911,-0.0002065997130559,0.4389746315912599,low,long_weak,medium,20250919_153000_i26013_y0.png,False,FP
8954,26014,2025-09-19 15:45:00,2025-09-19,SiZ5,test,1,1,0.5775989890098572,0.0002526963852931,0.450030623649975,medium,long_weak,medium,20250919_154500_i26014_y1.png,True,TP
8955,26015,2025-09-19 16:00:00,2025-09-19,SiZ5,test,1,0,0.4989254474639892,0.0014490586868767,0.381704696934848,low,neutral,low,20250919_160000_i26015_y1.png,False,FN
8956,26016,2025-09-19 16:15:00,2025-09-19,SiZ5,test,1,0,0.3425456583499908,0.0016218454530814,0.4714992939920147,medium,short_strong,high,20250919_161500_i26016_y1.png,False,FN
8957,26017,2025-09-19 16:30:00,2025-09-19,SiZ5,test,1,0,0.3977550864219665,0.0014137931034483,0.4715932807708282,medium,short_strong,medium,20250919_163000_i26017_y1.png,False,FN
8958,26018,2025-09-19 16:45:00,2025-09-19,SiZ5,test,1,0,0.3402097523212433,0.0017934951311204,0.4629640386381177,medium,short_strong,high,20250919_164500_i26018_y1.png,False,FN
8959,26019,2025-09-19 17:00:00,2025-09-19,SiZ5,test,1,0,0.1602714657783508,0.0021387668744106,0.4400446392963557,low,short_strong,very_high,20250919_170000_i26019_y1.png,False,FN
8960,26020,2025-09-19 17:15:00,2025-09-19,SiZ5,test,1,0,0.3151581287384033,0.0021857672042886,0.4465324710069226,low,short_strong,high,20250919_171500_i26020_y1.png,False,FN
8961,26021,2025-09-19 17:30:00,2025-09-19,SiZ5,test,1,0,0.4048930704593658,0.0009654839488293,0.4384482210217889,low,short_weak,medium,20250919_173000_i26021_y1.png,False,FN
8962,26022,2025-09-19 17:45:00,2025-09-19,SiZ5,test,1,0,0.419181615114212,0.0001263656101735,0.4367992293905299,low,short_weak,medium,20250919_174500_i26022_y1.png,False,FN
8963,26023,2025-09-19 18:00:00,2025-09-19,SiZ5,test,1,0,0.2575089931488037,0.0005629789629697,0.4390786264977975,low,short_strong,high,20250919_180000_i26023_y1.png,False,FN
8964,26024,2025-09-19 18:15:00,2025-09-19,SiZ5,test,1,0,0.2535951137542724,0.000367621717253,0.4719764186436583,medium,short_strong,high,20250919_181500_i26024_y1.png,False,FN
8965,26025,2025-09-19 18:30:00,2025-09-19,SiZ5,test,0,0,0.201160043478012,-0.0004135316753776,0.5015873384928348,medium,short_strong,high,20250919_183000_i26025_y0.png,True,TN
8966,26026,2025-09-19 18:45:00,2025-09-19,SiZ5,test,0,0,0.1139501631259918,-0.0006664368608525,0.4542756678254249,medium,short_strong,very_high,20250919_184500_i26026_y0.png,True,TN
8967,26066,2025-09-22 13:30:00,2025-09-22,SiZ5,test,0,1,0.6117880344390869,-0.0024895117790788,0.4654235388811452,medium,long_strong,medium,20250922_133000_i26066_y0.png,False,FP
8968,26067,2025-09-22 13:45:00,2025-09-22,SiZ5,test,0,0,0.3882758617401123,-0.0021317047876937,0.4290621298456306,low,short_strong,medium,20250922_134500_i26067_y0.png,True,TN
8969,26068,2025-09-22 14:00:00,2025-09-22,SiZ5,test,0,0,0.3852755427360534,-0.001140815856188,0.4221238997872936,low,short_strong,medium,20250922_140000_i26068_y0.png,True,TN
8970,26069,2025-09-22 14:15:00,2025-09-22,SiZ5,test,0,0,0.3102017939090729,-0.0008179723502304,0.4282192774657504,low,short_strong,high,20250922_141500_i26069_y0.png,True,TN
8971,26070,2025-09-22 14:30:00,2025-09-22,SiZ5,test,0,0,0.3233465552330017,-0.0011407238411282,0.4115144939025406,low,short_strong,high,20250922_143000_i26070_y0.png,True,TN
8972,26071,2025-09-22 14:45:00,2025-09-22,SiZ5,test,0,0,0.2809914350509643,-0.000195940572377,0.3914604854117789,low,short_strong,high,20250922_144500_i26071_y0.png,True,TN
8973,26072,2025-09-22 15:00:00,2025-09-22,SiZ5,test,0,0,0.4893513023853302,-0.0006453025431834,0.3864850921312022,low,neutral,low,20250922_150000_i26072_y0.png,True,TN
8974,26073,2025-09-22 15:15:00,2025-09-22,SiZ5,test,0,0,0.3263586759567261,-0.0007831394679258,0.3863033467294167,low,short_strong,high,20250922_151500_i26073_y0.png,True,TN
8975,26074,2025-09-22 15:30:00,2025-09-22,SiZ5,test,0,0,0.2475193589925766,-0.0021984346224678,0.3794132081739629,low,short_strong,high,20250922_153000_i26074_y0.png,True,TN
8976,26075,2025-09-22 15:45:00,2025-09-22,SiZ5,test,0,0,0.2692160904407501,-0.0016924564796905,0.3854788847880744,low,short_strong,high,20250922_154500_i26075_y0.png,True,TN
8977,26076,2025-09-22 16:00:00,2025-09-22,SiZ5,test,0,0,0.3046678304672241,-0.0011741412653099,0.4499618690393629,low,short_strong,high,20250922_160000_i26076_y0.png,True,TN
8978,26077,2025-09-22 16:15:00,2025-09-22,SiZ5,test,0,0,0.1996352970600128,-0.000829244696289,0.4502500214807394,medium,short_strong,very_high,20250922_161500_i26077_y0.png,True,TN
8979,26078,2025-09-22 16:30:00,2025-09-22,SiZ5,test,0,0,0.18826524913311,-0.0003455823061859,0.431512620247796,low,short_strong,very_high,20250922_163000_i26078_y0.png,True,TN
8980,26079,2025-09-22 16:45:00,2025-09-22,SiZ5,test,0,0,0.410289317369461,-0.0006793947629027,0.4268013418765477,low,short_weak,medium,20250922_164500_i26079_y0.png,True,TN
8981,26080,2025-09-22 17:00:00,2025-09-22,SiZ5,test,0,0,0.4605070650577545,-3.457734953093983e-05,0.3907916752829433,low,neutral,low,20250922_170000_i26080_y0.png,True,TN
8982,26081,2025-09-22 17:15:00,2025-09-22,SiZ5,test,1,0,0.4312204718589782,0.0004380807451984,0.4224950932566653,low,short_weak,medium,20250922_171500_i26081_y1.png,False,FN
8983,26082,2025-09-22 17:30:00,2025-09-22,SiZ5,test,1,0,0.4730682671070099,0.0019280279852684,0.4588326993703572,medium,neutral,low,20250922_173000_i26082_y1.png,False,FN
8984,26083,2025-09-22 17:45:00,2025-09-22,SiZ5,test,1,1,0.6271650791168213,0.0026347416104279,0.5158854310387235,medium,long_strong,medium,20250922_174500_i26083_y1.png,True,TP
8985,26084,2025-09-22 18:00:00,2025-09-22,SiZ5,test,1,1,0.6322072148323059,0.0020783539436766,0.5479733440018756,medium,long_strong,medium,20250922_180000_i26084_y1.png,True,TP
8986,26085,2025-09-22 18:15:00,2025-09-22,SiZ5,test,1,0,0.4950645565986633,0.0006690274878018,0.5023677315226579,medium,neutral,low,20250922_181500_i26085_y1.png,False,FN
8987,26086,2025-09-22 18:30:00,2025-09-22,SiZ5,test,1,0,0.4728258550167084,0.0027961362480934,0.4906339791308604,medium,neutral,low,20250922_183000_i26086_y1.png,False,FN
8988,26087,2025-09-22 18:45:00,2025-09-22,SiZ5,test,1,1,0.5262268781661987,0.0021939953810623,0.6019140799315832,high,neutral,low,20250922_184500_i26087_y1.png,True,TP
8989,26127,2025-09-23 13:30:00,2025-09-23,SiZ5,test,0,0,0.4010131061077118,-0.0011264238342088,0.4344135977771786,low,short_weak,medium,20250923_133000_i26127_y0.png,True,TN
8990,26128,2025-09-23 13:45:00,2025-09-23,SiZ5,test,0,0,0.2926375269889831,-0.0009195085226946,0.4312478042348158,low,short_strong,high,20250923_134500_i26128_y0.png,True,TN
8991,26129,2025-09-23 14:00:00,2025-09-23,SiZ5,test,0,0,0.2927052080631256,-0.0006899327315587,0.3997064808475505,low,short_strong,high,20250923_140000_i26129_y0.png,True,TN
8992,26130,2025-09-23 14:15:00,2025-09-23,SiZ5,test,0,0,0.331090897321701,-0.0020464004046814,0.4074273011444472,low,short_strong,high,20250923_141500_i26130_y0.png,True,TN
8993,26131,2025-09-23 14:30:00,2025-09-23,SiZ5,test,0,0,0.288168340921402,-0.0016794929311753,0.3963602313550314,low,short_strong,high,20250923_143000_i26131_y0.png,True,TN
8994,26132,2025-09-23 14:45:00,2025-09-23,SiZ5,test,0,0,0.2799344360828399,-0.0017825721941738,0.3923784833789399,low,short_strong,high,20250923_144500_i26132_y0.png,True,TN
8995,26133,2025-09-23 15:00:00,2025-09-23,SiZ5,test,0,0,0.4091188609600067,-0.0018054693070217,0.387038328545585,low,short_weak,medium,20250923_150000_i26133_y0.png,True,TN
8996,26134,2025-09-23 15:15:00,2025-09-23,SiZ5,test,0,0,0.4377771615982055,-0.0013924050632911,0.3916407307151635,low,short_weak,medium,20250923_151500_i26134_y0.png,True,TN
8997,26135,2025-09-23 15:30:00,2025-09-23,SiZ5,test,0,0,0.4200927317142486,-0.0011044003451251,0.4032856248056978,low,short_weak,medium,20250923_153000_i26135_y0.png,True,TN
8998,26136,2025-09-23 15:45:00,2025-09-23,SiZ5,test,0,0,0.4329367578029632,-0.0005752217479838,0.3949458408844146,low,short_weak,medium,20250923_154500_i26136_y0.png,True,TN
8999,26137,2025-09-23 16:00:00,2025-09-23,SiZ5,test,0,0,0.4068264365196228,-0.0008051807630813,0.3851466591692506,low,short_weak,medium,20250923_160000_i26137_y0.png,True,TN
9000,26138,2025-09-23 16:15:00,2025-09-23,SiZ5,test,0,0,0.3991866707801819,-0.0005984440454817,0.3684880782600851,low,short_strong,medium,20250923_161500_i26138_y0.png,True,TN
9001,26139,2025-09-23 16:30:00,2025-09-23,SiZ5,test,0,1,0.5190989971160889,-0.0007937786162943,0.4388425533183342,low,neutral,low,20250923_163000_i26139_y0.png,False,FP
9002,26140,2025-09-23 16:45:00,2025-09-23,SiZ5,test,1,1,0.5633857846260071,0.0002415653434253,0.4396739466641848,low,long_weak,medium,20250923_164500_i26140_y1.png,True,TP
9003,26141,2025-09-23 17:00:00,2025-09-23,SiZ5,test,1,1,0.6091942191123962,0.0053892215568862,0.4399017635130567,low,long_strong,medium,20250923_170000_i26141_y1.png,True,TP
9004,26142,2025-09-23 17:15:00,2025-09-23,SiZ5,test,1,0,0.4125349223613739,0.0045593230096137,0.3815160784677857,low,short_weak,medium,20250923_171500_i26142_y1.png,False,FN
9005,26143,2025-09-23 17:30:00,2025-09-23,SiZ5,test,1,0,0.4412308633327484,0.0045010821015794,0.3851912647088586,low,short_weak,medium,20250923_173000_i26143_y1.png,False,FN
9006,26144,2025-09-23 17:45:00,2025-09-23,SiZ5,test,1,0,0.4915405213832855,0.0046148180541809,0.387435038009106,low,neutral,low,20250923_174500_i26144_y1.png,False,FN
9007,26145,2025-09-23 18:00:00,2025-09-23,SiZ5,test,1,0,0.4274637401103973,0.0048712515546547,0.4543999789092339,medium,short_weak,medium,20250923_180000_i26145_y1.png,False,FN
9008,26146,2025-09-23 18:15:00,2025-09-23,SiZ5,test,1,1,0.5258650779724121,0.0052279453253647,0.529327646068974,medium,neutral,low,20250923_181500_i26146_y1.png,True,TP
9009,26147,2025-09-23 18:30:00,2025-09-23,SiZ5,test,1,0,0.4490367472171783,0.0037052806002093,0.4544042315518601,medium,short_weak,medium,20250923_183000_i26147_y1.png,False,FN
9010,26148,2025-09-23 18:45:00,2025-09-23,SiZ5,test,1,0,0.3993959724903106,0.0035663748374998,0.45124159893206,medium,short_strong,medium,20250923_184500_i26148_y1.png,False,FN
9011,26188,2025-09-24 13:30:00,2025-09-24,SiZ5,test,0,0,0.4845204651355743,-0.0008892173732287,0.394657841452099,low,neutral,low,20250924_133000_i26188_y0.png,True,TN
9012,26189,2025-09-24 13:45:00,2025-09-24,SiZ5,test,0,1,0.6642031669616699,-0.0004158196266863,0.4905457186281851,medium,long_strong,high,20250924_134500_i26189_y0.png,False,FP
9013,26190,2025-09-24 14:00:00,2025-09-24,SiZ5,test,1,1,0.5962499976158142,0.0007624945123501,0.4695355888065485,medium,long_weak,medium,20250924_140000_i26190_y1.png,True,TP
9014,26191,2025-09-24 14:15:00,2025-09-24,SiZ5,test,1,0,0.4412978291511535,0.0009365894269459,0.38626046525382,low,short_weak,medium,20250924_141500_i26191_y1.png,False,FN
9015,26192,2025-09-24 14:30:00,2025-09-24,SiZ5,test,1,1,0.5039780735969543,0.001063829787234,0.460320876756179,medium,neutral,low,20250924_143000_i26192_y1.png,True,TP
9016,26193,2025-09-24 14:45:00,2025-09-24,SiZ5,test,0,0,0.4273533821105957,-0.0009467619586426,0.3734794609526579,low,short_weak,medium,20250924_144500_i26193_y0.png,True,TN
9017,26194,2025-09-24 15:00:00,2025-09-24,SiZ5,test,0,0,0.4654460847377777,-0.0010973778445189,0.386761538954268,low,neutral,low,20250924_150000_i26194_y0.png,True,TN
9018,26195,2025-09-24 15:15:00,2025-09-24,SiZ5,test,0,0,0.4383111000061035,-0.0007510109763142,0.3859211780472734,low,short_weak,medium,20250924_151500_i26195_y0.png,True,TN
9019,26196,2025-09-24 15:30:00,2025-09-24,SiZ5,test,0,0,0.2948364913463592,-0.0007510370087928,0.4022740941298847,low,short_strong,high,20250924_153000_i26196_y0.png,True,TN
9020,26197,2025-09-24 15:45:00,2025-09-24,SiZ5,test,1,0,0.3289663195610046,0.0002775143960593,0.4106811959196608,low,short_strong,high,20250924_154500_i26197_y1.png,False,FN
9021,26198,2025-09-24 16:00:00,2025-09-24,SiZ5,test,1,0,0.3119319975376129,0.0001271749812128,0.4148258401374524,low,short_strong,high,20250924_160000_i26198_y1.png,False,FN
9022,26199,2025-09-24 16:15:00,2025-09-24,SiZ5,test,0,0,0.2114114612340927,-0.0004855884291213,0.4117834903086658,low,short_strong,high,20250924_161500_i26199_y0.png,True,TN
9023,26200,2025-09-24 16:30:00,2025-09-24,SiZ5,test,1,0,0.3049446642398834,0.0004859030276387,0.4154646666389509,low,short_strong,high,20250924_163000_i26200_y1.png,False,FN
9024,26201,2025-09-24 16:45:00,2025-09-24,SiZ5,test,1,0,0.2946310937404632,0.0014942142633755,0.3879548019639016,low,short_strong,high,20250924_164500_i26201_y1.png,False,FN
9025,26202,2025-09-24 17:00:00,2025-09-24,SiZ5,test,1,0,0.2668081820011139,0.0006016081448487,0.4206063823745787,low,short_strong,high,20250924_170000_i26202_y1.png,False,FN
9026,26203,2025-09-24 17:15:00,2025-09-24,SiZ5,test,0,0,0.3950481712818146,-0.0001271691002208,0.4634306433379029,medium,short_strong,medium,20250924_171500_i26203_y0.png,True,TN
9027,26204,2025-09-24 17:30:00,2025-09-24,SiZ5,test,0,0,0.296934962272644,-0.0011309997807245,0.5015416585199224,medium,short_strong,high,20250924_173000_i26204_y0.png,True,TN
9028,26205,2025-09-24 17:45:00,2025-09-24,SiZ5,test,0,0,0.1977827399969101,-0.0010387811634349,0.5211829126564914,medium,short_strong,very_high,20250924_174500_i26205_y0.png,True,TN
9029,26206,2025-09-24 18:00:00,2025-09-24,SiZ5,test,0,0,0.1669037789106369,-0.0007848115875123,0.493712255177827,medium,short_strong,very_high,20250924_180000_i26206_y0.png,True,TN
9030,26207,2025-09-24 18:15:00,2025-09-24,SiZ5,test,0,0,0.3433532416820526,-0.0003350625642685,0.4670151028946061,medium,short_strong,high,20250924_181500_i26207_y0.png,True,TN
9031,26208,2025-09-24 18:30:00,2025-09-24,SiZ5,test,0,1,0.5053343176841736,-0.0004161080031439,0.5215082227922923,medium,neutral,low,20250924_183000_i26208_y0.png,False,FP
9032,26209,2025-09-24 18:45:00,2025-09-24,SiZ5,test,0,0,0.3718199431896209,-0.0010399815114398,0.4729523021096563,medium,short_strong,medium,20250924_184500_i26209_y0.png,True,TN
9033,26249,2025-09-25 13:30:00,2025-09-25,SiZ5,test,0,0,0.445019394159317,-0.0003220241518113,0.3658032569305094,low,short_weak,medium,20250925_133000_i26249_y0.png,True,TN
9034,26250,2025-09-25 13:45:00,2025-09-25,SiZ5,test,0,0,0.3734216392040252,-0.0012528591625383,0.3610640588263187,low,short_strong,medium,20250925_134500_i26250_y0.png,True,TN
9035,26251,2025-09-25 14:00:00,2025-09-25,SiZ5,test,0,0,0.3509399592876434,-0.0026321839080459,0.3707252988660715,low,short_strong,medium,20250925_140000_i26251_y0.png,True,TN
9036,26252,2025-09-25 14:15:00,2025-09-25,SiZ5,test,0,0,0.3743604123592376,-0.0013914123410224,0.3720609643260085,low,short_strong,medium,20250925_141500_i26252_y0.png,True,TN
9037,26253,2025-09-25 14:30:00,2025-09-25,SiZ5,test,0,0,0.4374019503593445,-0.0041026937574698,0.3855799439774475,low,short_weak,medium,20250925_143000_i26253_y0.png,True,TN
9038,26254,2025-09-25 14:45:00,2025-09-25,SiZ5,test,0,0,0.3997184336185455,-0.0040114481442742,0.3992975866389885,low,short_strong,medium,20250925_144500_i26254_y0.png,True,TN
9039,26255,2025-09-25 15:00:00,2025-09-25,SiZ5,test,0,0,0.4365753829479217,-0.0035444261597062,0.3860525983116064,low,short_weak,medium,20250925_150000_i26255_y0.png,True,TN
9040,26256,2025-09-25 15:15:00,2025-09-25,SiZ5,test,0,0,0.2357672899961471,-0.0022787170132695,0.4066768471630408,low,short_strong,high,20250925_151500_i26256_y0.png,True,TN
9041,26257,2025-09-25 15:30:00,2025-09-25,SiZ5,test,0,0,0.3105522394180298,-0.0029314388191474,0.3878613694256235,low,short_strong,high,20250925_153000_i26257_y0.png,True,TN
9042,26258,2025-09-25 15:45:00,2025-09-25,SiZ5,test,0,0,0.3444318473339081,-0.0031851528183427,0.3992408560427227,low,short_strong,high,20250925_154500_i26258_y0.png,True,TN
9043,26259,2025-09-25 16:00:00,2025-09-25,SiZ5,test,0,0,0.3699719607830047,-0.0024157090105946,0.412910481260056,low,short_strong,medium,20250925_160000_i26259_y0.png,True,TN
9044,26260,2025-09-25 16:15:00,2025-09-25,SiZ5,test,0,0,0.3478346765041351,-0.002346823735131,0.41654972613994,low,short_strong,high,20250925_161500_i26260_y0.png,True,TN
9045,26261,2025-09-25 16:30:00,2025-09-25,SiZ5,test,0,0,0.3802070617675781,-0.0026560883063124,0.3811273224268969,low,short_strong,medium,20250925_163000_i26261_y0.png,True,TN
9046,26262,2025-09-25 16:45:00,2025-09-25,SiZ5,test,0,0,0.4212784171104431,-0.0034474833371638,0.3794710149707598,low,short_weak,medium,20250925_164500_i26262_y0.png,True,TN
9047,26263,2025-09-25 17:00:00,2025-09-25,SiZ5,test,0,0,0.4384963810443878,-0.0044319930190368,0.3724717053622361,low,short_weak,medium,20250925_170000_i26263_y0.png,True,TN
9048,26264,2025-09-25 17:15:00,2025-09-25,SiZ5,test,0,0,0.4261540472507477,-0.0042634367207161,0.3794749062751928,low,short_weak,medium,20250925_171500_i26264_y0.png,True,TN
9049,26265,2025-09-25 17:30:00,2025-09-25,SiZ5,test,0,0,0.4860392808914184,-0.0050861079219288,0.4451877156537635,low,neutral,low,20250925_173000_i26265_y0.png,True,TN
9050,26266,2025-09-25 17:45:00,2025-09-25,SiZ5,test,0,1,0.7296870350837708,-0.0049460070460517,0.5086316875855126,medium,long_strong,high,20250925_174500_i26266_y0.png,False,FP
9051,26267,2025-09-25 18:00:00,2025-09-25,SiZ5,test,0,0,0.29465252161026,-0.0036871546881999,0.4036795150819608,low,short_strong,high,20250925_180000_i26267_y0.png,True,TN
9052,26268,2025-09-25 18:15:00,2025-09-25,SiZ5,test,0,0,0.3248713612556457,-0.0033789607971589,0.4710652432832535,medium,short_strong,high,20250925_181500_i26268_y0.png,True,TN
9053,26269,2025-09-25 18:30:00,2025-09-25,SiZ5,test,0,0,0.2731934189796448,-0.0030947286072571,0.4571048275723234,medium,short_strong,high,20250925_183000_i26269_y0.png,True,TN
9054,26270,2025-09-25 18:45:00,2025-09-25,SiZ5,test,0,0,0.2823185622692108,-0.0019104175298071,0.4080796685065849,low,short_strong,high,20250925_184500_i26270_y0.png,True,TN
9055,26310,2025-09-26 13:30:00,2025-09-26,SiZ5,test,0,0,0.3993480503559112,-0.003130652567135,0.4059702650636833,low,short_strong,medium,20250926_133000_i26310_y0.png,True,TN
9056,26311,2025-09-26 13:45:00,2025-09-26,SiZ5,test,0,0,0.390013724565506,-0.0035125140558524,0.3704903763735947,low,short_strong,medium,20250926_134500_i26311_y0.png,True,TN
9057,26312,2025-09-26 14:00:00,2025-09-26,SiZ5,test,0,0,0.4977298378944397,-0.0041954962159406,0.3967841024077066,low,neutral,low,20250926_140000_i26312_y0.png,True,TN
9058,26313,2025-09-26 14:15:00,2025-09-26,SiZ5,test,0,0,0.4563034176826477,-0.0042367976292454,0.4433773900355771,low,neutral,low,20250926_141500_i26313_y0.png,True,TN
9059,26314,2025-09-26 14:30:00,2025-09-26,SiZ5,test,0,0,0.3014519810676574,-0.0063497571131159,0.4682687511049568,medium,short_strong,high,20250926_143000_i26314_y0.png,True,TN
9060,26315,2025-09-26 14:45:00,2025-09-26,SiZ5,test,0,0,0.4057680666446686,-0.0069849199740956,0.4839608157516755,medium,short_weak,medium,20250926_144500_i26315_y0.png,True,TN
